日期,成交时间,证券代码,证券名称,买卖方向,成交价格,成交数量,成交金额
20240802,,300579,数字认证,卖出,21.62,-14500,313490
20240805,10:30:00,301608,C博实结,买入,78.5,2000,157000
20240805,,000880,潍柴重机,卖出,10.49,-36600,383934
20240805,,601188,龙江交通,卖出,3.61,-127000,458470
20240805,,603286,日盈电子,卖出,16.74,-7400,123876
20240805,,603286,日盈电子,卖出,16.7033,-18000,300660
20240806,10:30:00,300061,旗天科技,买入,6.02,71100,428022
20240806,,301608,C博实结,卖出,70.005,-2000,140010
20240806,10:30:00,688721,N龙图,买入,34.992,8000,279936.09
20240807,,688721,C龙图,卖出,32.9357,-8000,263485.5
20240807,,300061,旗天科技,卖出,6.36,-71100,452196
20240808,10:30:00,600280,中央商场,买入,3.2,100000,320000
20240808,10:30:00,300238,冠昊生物,买入,9.3984,40600,381577
20240808,10:30:00,300238,冠昊生物,买入,9.5001,20000,190002
20240808,10:30:00,301369,联动科技,买入,47.77,2200,105094
20240808,10:30:00,300147,香雪制药,买入,9.43,22200,209346
20240808,10:30:00,600611,大众交通,买入,9.46,31800,300828
20240809,,300238,冠昊生物,卖出,10.0824,-60600,610995
20240809,,301369,联动科技,卖出,51.49,-1600,82384
20240809,,301369,联动科技,卖出,50.32,-600,30192
20240809,,600611,大众交通,卖出,9.68,-31800,307824
20240809,,600280,中央商场,卖出,3.45,-100000,345000
20240809,10:30:00,000597,东北制药,买入,5.89,77600,457064
20240809,,300147,香雪制药,卖出,9.5134,-22200,211198
20240809,10:30:00,301507,民生健康,买入,17.2982,12000,207579
20240812,10:30:00,301507,民生健康,买入,14.8,21000,310800
20240812,,000597,东北制药,卖出,5.86,-12400,72664
20240812,,301507,民生健康,卖出,14.28,-12000,171360
20240813,10:30:00,300622,博士眼镜,买入,21.5684,10000,215684
20240813,,000597,东北制药,卖出,4.84,-65200,315568
20240813,,301507,民生健康,卖出,13.61,-21000,285810
20240813,10:30:00,603341,龙旗科技,买入,33.7097,11700,394403
20240813,10:30:00,603341,龙旗科技,买入,33.9,6000,203400
20240813,10:30:00,603341,龙旗科技,买入,34.01,4200,142842
20240813,10:30:00,603341,龙旗科技,买入,34.8312,12000,417974
20240813,10:30:00,603341,龙旗科技,买入,34.8407,12400,432025
20240813,10:30:00,603341,龙旗科技,买入,34.9808,24900,871022
20240814,10:30:00,300622,博士眼镜,买入,23.43,9000,210870
20240814,,603341,龙旗科技,卖出,36.3512,-35600,1294101
20240814,,603341,龙旗科技,卖出,36.89,-11800,435302
20240814,,603341,龙旗科技,卖出,36.8003,-11900,437924
20240814,,603341,龙旗科技,卖出,36.6,-1300,47580
20240814,,603341,龙旗科技,卖出,36.59,-10600,387854
20240814,,300622,博士眼镜,卖出,25.97,-6400,166208
20240814,,300622,博士眼镜,卖出,25.85,-3600,93060
20240815,10:30:00,736207,小方配号,买入,0,0,0
20240815,10:30:00,002865,钧达股份,买入,40.2904,10800,435136
20240815,,300622,博士眼镜,卖出,28.35,-9000,255150
20240815,10:30:00,300155,安居宝,买入,3.55,100000,355000
20240816,10:30:00,001314,亿道信息,买入,39.78,10200,405756
20240816,10:30:00,301383,天键股份,买入,31.4285,13700,430570
20240816,,300155,安居宝,卖出,3.79,-900,3411
20240816,,300155,安居宝,卖出,3.72,-99100,368652
20240816,10:30:00,301079,邵阳液压,买入,16.3444,26700,436395
20240816,,002865,钧达股份,卖出,40.0632,-10800,432683
20240819,,001314,亿道信息,卖出,39.99,-10200,407898
20240819,10:30:00,002369,卓翼科技,买入,4.4773,85300,381911
20240819,,301383,天键股份,卖出,28.7902,-13700,394425.6
20240819,,301079,邵阳液压,卖出,15.4846,-11200,173427
20240819,,301079,邵阳液压,卖出,15.4503,-15500,239479
20240820,10:30:00,300622,博士眼镜,买入,31.51,5200,163852
20240820,10:30:00,300622,博士眼镜,买入,30.72,11600,356352
20240820,,002369,卓翼科技,卖出,4.22,-85300,359966
20240821,10:30:00,300622,博士眼镜,买入,29.4089,12200,358788
20240821,,300622,博士眼镜,卖出,29.0829,-16800,488593
20240822,,300622,博士眼镜,卖出,29.29,-5600,164024
20240822,,300622,博士眼镜,卖出,29.2,-6600,192720
20240822,10:30:00,600650,锦江在线,买入,13.99,15000,209850
20240822,10:30:00,300579,数字认证,买入,19.08,16000,305280
20240822,10:30:00,300579,数字认证,买入,18.8,17300,325240
20240823,10:30:00,688076,诺泰生物,买入,63.99,3989,255256.11
20240823,,600650,锦江在线,卖出,13.58,-15000,203700
20240823,,300579,数字认证,卖出,18.99,-33300,632367
20240823,10:30:00,300106,西部牧业,买入,6.3,30000,189000
20240826,,300106,西部牧业,卖出,7.66,-30000,229800
20240826,10:30:00,603626,科森科技,买入,5.41,80100,433341
20240826,10:30:00,300709,精研科技,买入,32.86,12700,417322
20240826,,688076,诺泰生物,卖出,59.78,-3989,238462.42
20240827,10:30:00,603626,科森科技,买入,6.16,57900,356664
20240827,,300709,精研科技,卖出,33.0013,-12700,419116
20240827,,603626,科森科技,卖出,6.16,-58100,357896
20240828,10:30:00,000062,深圳华强,买入,20.68,22000,454960
20240828,10:30:00,300531,优博讯,买入,11.89,42100,500569
20240828,10:30:00,300531,优博讯,买入,11.688,42000,490895
20240829,10:30:00,000759,中百集团,买入,3.05,163800,499590
20240829,,000062,深圳华强,卖出,24.2,-6000,145200
20240829,,000062,深圳华强,卖出,24.2304,-16000,387686
20240829,,300531,优博讯,卖出,11.6,-42000,487200
20240829,,300531,优博讯,卖出,11.55,-42100,486255
20240829,10:30:00,000062,深圳华强,买入,23.45,27900,654255
20240830,10:30:00,300531,优博讯,买入,11.55,60000,693000
20240830,,000759,中百集团,卖出,3.07,-163800,502866
20240830,10:30:00,002667,威领股份,买入,5.81,81300,472353
20240830,10:30:00,002667,威领股份,买入,5.82,147700,859614
20240902,,000062,深圳华强,卖出,28,-27900,781200
20240902,,002667,威领股份,卖出,5.84,-76300,445592
20240902,,002667,威领股份,卖出,5.94,-76300,453222
20240902,,002667,威领股份,卖出,5.89,-76400,449996
20240902,,300531,优博讯,卖出,12.08,-15000,181200
20240902,,300531,优博讯,卖出,11.98,-20100,240798
20240902,,300531,优博讯,卖出,11.96,-14800,177008
20240902,,300531,优博讯,卖出,11.94,-10100,120594
20240902,10:30:00,300972,万辰集团,买入,32.57,100,3257
20240902,10:30:00,300972,万辰集团,买入,32.59,8700,283533
20240902,10:30:00,300972,万辰集团,买入,32.7088,9400,307463
20240903,,300972,万辰集团,卖出,32.97,-9100,300027
20240903,,300972,万辰集团,卖出,32.552,-9100,296223
20240903,10:30:00,688163,赛伦生物,买入,16.9,25000,422500
20240903,10:30:00,688163,赛伦生物,买入,16.8999,24235,409569.5
20240903,10:30:00,300806,斯迪克,买入,13.1,8700,113970
20240903,10:30:00,300806,斯迪克,买入,13.1984,30400,401232
20240904,,688163,赛伦生物,卖出,16.71,-6000,100260
20240904,,688163,赛伦生物,卖出,16.64,-18463,307224.32
20240904,,688163,赛伦生物,卖出,16.45,-14651,241008.95
20240904,,688163,赛伦生物,卖出,16.49,-3565,58786.85
20240904,,688163,赛伦生物,卖出,16.39,-6556,107452.84
20240904,,300806,斯迪克,卖出,11.3778,-39100,444872
20240904,,603626,科森科技,卖出,10.92,-79900,872508
20240904,10:30:00,688229,博睿数据,买入,36.77,1049,38571.73
20240904,10:30:00,688229,博睿数据,买入,36.95,1300,48035
20240904,10:30:00,688229,博睿数据,买入,36.96,10832,400350.72
20240905,10:30:00,300894,火星人,买入,11.52,30000,345600
20240905,10:30:00,300616,尚品宅配,买入,9.8147,51300,503496
20240905,,688229,博睿数据,卖出,37.4683,-13181,493869.33
20240905,10:30:00,603708,家家悦,买入,8.24,60000,494400
20240905,10:30:00,603306,华懋科技,买入,20.75,23100,479325
20240905,10:30:00,603306,华懋科技,买入,20.9,18500,386650
20240905,10:30:00,603306,华懋科技,买入,20.7909,19400,403343
20240906,10:30:00,605588,冠石科技,买入,38.3538,13000,498599
20240906,10:30:00,300786,国林科技,买入,10.9636,45400,497746
20240906,10:30:00,300758,七彩化学,买入,11,23000,253000
20240906,10:30:00,300758,七彩化学,买入,10.9989,34100,375064
20240906,,603708,家家悦,卖出,8.6973,-4000,34789
20240906,,603708,家家悦,卖出,8.69,-27500,238975
20240906,,603708,家家悦,卖出,8.6,-28500,245100
20240906,,300616,尚品宅配,卖出,9.69,-15000,145350
20240906,,300616,尚品宅配,卖出,9.68,-36300,351384
20240906,,300894,火星人,卖出,11.25,-30000,337500
20240909,,300758,七彩化学,卖出,11.5861,-57100,661565
20240909,,603306,华懋科技,卖出,24.9,-27100,674790
20240909,,300786,国林科技,卖出,11.27,-800,9016
20240909,,603306,华懋科技,卖出,24.93,-33900,845127
20240909,,300786,国林科技,卖出,11.2634,-35300,397597
20240909,,300786,国林科技,卖出,11.35,-9300,105555
20240909,,605588,冠石科技,卖出,39.33,-3200,125856
20240909,,605588,冠石科技,卖出,38.8158,-8000,310526
20240909,,605588,冠石科技,卖出,38.6578,-1800,69584
20240910,10:30:00,600550,保变电气,买入,6.2246,72817,453253.74
20240910,10:30:00,301383,天键股份,买入,27.5933,3000,82780
20240910,10:30:00,301383,天键股份,买入,27.61,2800,77308
20240910,10:30:00,301383,天键股份,买入,27.8,300,8340
20240910,10:30:00,301383,天键股份,买入,27.8361,3300,91859
20240910,10:30:00,301383,天键股份,买入,28.0026,6900,193218
20240910,10:30:00,301383,天键股份,买入,27.94,10000,279400
20240910,10:30:00,301383,天键股份,买入,28.371,17800,505003
20240911,10:30:00,600550,保变电气,买入,6.02,80500,484610
20240911,10:30:00,301383,天键股份,买入,27.95,9200,257140
20240911,10:30:00,300622,博士眼镜,买入,24.6095,24000,590628
20240911,,600550,保变电气,卖出,6.96,-30100,209496
20240911,10:30:00,300622,博士眼镜,买入,24.9486,15800,394188
20240911,,600550,保变电气,卖出,6.94,-42717,296455.98
20240912,10:30:00,600550,保变电气,买入,6.99,85300,596247
20240912,10:30:00,300622,博士眼镜,买入,24.6,14000,344400
20240912,,600550,保变电气,卖出,7.69,-80500,619045
20240913,,600550,保变电气,卖出,7.85,-85300,669605
20240913,10:30:00,301383,天键股份,买入,26.6134,15300,407184.8
20240918,,301383,天键股份,卖出,25.65,-9900,253935
20240918,,300622,博士眼镜,卖出,22.4527,-53800,1207954
20240918,,301383,天键股份,卖出,25.67,-14600,374782
20240918,,301383,天键股份,卖出,25.66,-22000,564520
20240918,,301383,天键股份,卖出,25.66,-11000,282260
20240919,10:30:00,301421,波长光电,买入,37.33,6800,253844
20240919,10:30:00,301421,波长光电,买入,37.41,13900,519999
20240919,10:30:00,301421,波长光电,买入,37.37,100,3737
20240919,10:30:00,301421,波长光电,买入,37.5,17700,663750
20240919,,301383,天键股份,卖出,26.9632,-8775,236601.75
20240919,,301383,天键股份,卖出,26.9352,-2325,62624.25
20240920,,301421,波长光电,卖出,37.08,-3500,129780
20240920,,301421,波长光电,卖出,36.99,-11600,429084
20240920,,301421,波长光电,卖出,37.5402,-11500,431712
20240920,,301421,波长光电,卖出,37.5,-11900,446250
20240923,10:30:00,600619,海立股份,买入,6.51,124100,807891
20240923,10:30:00,600619,海立股份,买入,6.45,93000,599850
20240924,,600619,海立股份,卖出,7.64,-108500,828940
20240924,,600619,海立股份,卖出,7.71,-108600,837306
20240924,10:30:00,300070,碧水源,买入,3.31,300000,993000
20240924,10:30:00,300190,维尔利,买入,2.91,148000,430680
20240924,10:30:00,300070,碧水源,买入,3.34,77400,258516
20240924,10:30:00,300070,碧水源,买入,3.38,150000,507000
20240924,10:30:00,605336,帅丰电器,买入,10.0517,20000,201033
20240924,10:30:00,605336,帅丰电器,买入,10.1,61800,624180
20240924,10:30:00,603366,日出东方,买入,3.89,234600,912594
20240924,10:30:00,300894,火星人,买入,12.3955,66500,824303
20240924,10:30:00,603366,日出东方,买入,3.9,234100,912990
20240925,,300190,维尔利,卖出,3.03,-74000,224220
20240925,,300190,维尔利,卖出,3.01,-74000,222740
20240925,,300070,碧水源,卖出,3.67,-150000,550500
20240925,,603366,日出东方,卖出,4,-234300,937200
20240925,10:30:00,002355,兴民智通,买入,5.14,151100,776654
20240925,,300070,碧水源,卖出,3.6,-300000,1080000
20240925,,300070,碧水源,卖出,3.6,-77400,278640
20240925,,603366,日出东方,卖出,3.95,-117200,462940
20240925,,603366,日出东方,卖出,3.96,-117200,464112
20240925,,605336,帅丰电器,卖出,9.9746,-81800,815922
20240925,10:30:00,603214,爱婴室,买入,13.7476,19600,269452
20240925,,300894,火星人,卖出,12.2519,-16600,203381
20240925,,300894,火星人,卖出,12.25,-12400,151900
20240925,,300894,火星人,卖出,12.25,-12500,153125
20240925,,300894,火星人,卖出,12.22,-25000,305500
20240925,10:30:00,603214,爱婴室,买入,13.7971,20000,275942
20240925,10:30:00,603214,爱婴室,买入,13.8126,20000,276251
20240925,10:30:00,603214,爱婴室,买入,13.77,44400,611388
20240926,10:30:00,002693,双成药业,买入,13.52,80000,1081600
20240926,10:30:00,300969,恒帅股份,买入,60.79,10500,638295
20240926,10:30:00,603286,日盈电子,买入,17.6978,38200,676057
20240926,,603214,爱婴室,卖出,13.3906,-82700,1107406
20240926,,603214,爱婴室,卖出,13.3276,-21300,283878
20240926,10:30:00,300969,恒帅股份,买入,61.5143,5600,344480
20240926,10:30:00,300969,恒帅股份,买入,61,800,48800
20240926,,002355,兴民智通,卖出,4.97,-37700,187369
20240926,,002355,兴民智通,卖出,4.97,-113400,563598
20240926,10:30:00,300969,恒帅股份,买入,61.9955,9900,613755
20240926,10:30:00,300969,恒帅股份,买入,62.19,1800,111942
20240926,10:30:00,300969,恒帅股份,买入,63.494,8300,527000
20240927,10:30:00,300755,华致酒行,买入,15.72,61700,969924
20240927,10:30:00,301551,C无线,买入,50.64,1500,75960
20240930,10:30:00,301522,上大股份,买入,0,44,0
20240930,,300755,华致酒行,卖出,19.4419,-61700,1199564
20240930,10:30:00,300969,恒帅股份,买入,73.2125,7100,519809
20240930,,603286,日盈电子,卖出,18.9014,-38200,722035
20240930,10:30:00,300177,中海达,买入,9.86,40400,398344
20240930,10:30:00,300177,中海达,买入,10.2176,187800,1918868.24
20240930,,301551,C无线,卖出,146,-1500,219000
20241008,10:30:00,300177,中海达,买入,12.34,18100,223354
20241008,,300969,恒帅股份,卖出,91.79,-9700,890363
20241008,,300177,中海达,卖出,12.3362,-228200,2815110
20241008,,300969,恒帅股份,卖出,95,-11400,1083000
20241008,10:30:00,300969,恒帅股份,买入,97.86,12300,1203678
20241009,10:30:00,300177,中海达,买入,13,160000,2080000
20241009,,300969,恒帅股份,卖出,95,-8800,836000
20241009,,300969,恒帅股份,卖出,95.75,-4300,411725
20241009,,300969,恒帅股份,卖出,95.0301,-10500,997816
20241009,10:30:00,300735,光弘科技,买入,32.7804,68000,2229065
20241009,,300969,恒帅股份,卖出,92.0023,-11100,1021226
20241009,,300969,恒帅股份,卖出,91.21,-500,45605
20241009,10:30:00,300337,银邦股份,买入,14.1183,35109,495678.08
20241009,10:30:00,300337,银邦股份,买入,14.1997,58900,836361
20241009,,300177,中海达,卖出,14.59,-18100,264079
20241009,10:30:00,300337,银邦股份,买入,15.72,16600,260952
20241009,10:30:00,300337,银邦股份,买入,15.72,50700,797004
20241010,10:30:00,301611,珂玛科技,买入,64.37,20600,1326022
20241010,10:30:00,600460,士兰微,买入,28.78,35000,1007300
20241010,,300177,中海达,卖出,11.48,-88400,1014832
20241010,,300735,光弘科技,卖出,30.2581,-17000,514388
20241010,,300177,中海达,卖出,11.5677,-71600,828244
20241010,,300735,光弘科技,卖出,30.3038,-17000,515164
20241010,,300735,光弘科技,卖出,30.3028,-19200,581813
20241010,,300735,光弘科技,卖出,30.4003,-14800,449925
20241010,,002693,双成药业,卖出,17.82,-80000,1425600
20241010,,300337,银邦股份,卖出,14.3738,-69900,1004727
20241010,,300337,银邦股份,卖出,14.0832,-30400,428128
